x,y,z
-0.0508350650392415,0.827303052804642,-0.0573260655093906
1.57923374089357,0.515522564913424,0.0382173770062605
-1.59941214432484,0.428307786228232,0.140130382356288
1.63563494592548,0.533934085088903,0.0395822833279126
1.58634627255169,0.781880663015919,0.204735948247824
-1.08424585242428,2.04935677045244,0.509565026750138
-1.1862323280853,2.06387384398732,0.503650432689646
-1.10939879990907,2.09689890594645,0.540957872148138
-1.18422753963554,2.06038580008039,0.522304152418892
-1.1384581450455,2.15182460897507,0.535043278087645
-1.1483975258762,2.21680866030738,0.528218746479384
-1.23872009980624,2.19988116239393,0.371709488263271
0.718692516225708,2.93742148513787,-0.615117782291239
0.719813327943608,2.94200243783548,-0.591459406049268
0.757322211037443,2.99268984381888,-0.602833625396369
0.757322211037443,2.99268984381888,-0.602833625396369
0.759536945755299,3.00144175152775,-0.55460693536466
0.759536945755299,3.00144175152775,-0.55460693536466
0.759536945755299,3.00144175152775,-0.55460693536466
0.892175576446234,3.01608308488805,-0.614207844743471
0.892175576446234,3.01608308488805,-0.614207844743471
0.920221435802569,3.02176022067153,-0.540502903374254
0.772763899173177,3.05371034814547,-0.589639530953731
0.920221435802569,3.02176022067153,-0.540502903374254
0.805375799910857,3.07986120986991,-0.368524706846082
0.927086562099141,3.04430345292603,-0.725675194345063
0.931803572525886,3.05979284918814,-0.650605346654195
0.927086562099141,3.04430345292603,-0.725675194345063
1.08388008733046,3.10413870743987,-0.484086775412632
0.94874545566272,3.1154254464461,-0.66243453477518
1.09765628186689,3.14359253559078,-0.596464062561992
1.10445996821351,3.16307770409669,-0.466797962005038
0.967193342633905,3.17600335610581,-0.648330502784775
0.913299653760385,3.08749500643477,-1.03732880445564
1.09242661677147,3.21206995217607,-0.580540155476051
0.985631732510233,3.23655007985489,-0.6333165332466
-3.09401009336978,2.91110496862415,-0.458608524075125
-3.24783565889954,2.72014679591274,-0.55688177923408
-3.16726913904337,2.91352814059096,-0.498190807403037
-3.26456971294224,2.73416200119634,-0.797105291844859
-3.12778089561668,3.07609166200058,0.202006135604519
-3.29856079751156,2.89749111616419,-0.10100306780226
-3.20668141512087,3.08506796127385,0.102367974123912
-3.52195797139567,2.66620820471825,0.545962528660863
1.4398738087788,4.23367146598114,-0.587819655858195
-0.300595190109198,4.89196420312954,-0.490911307020892
-0.30035419619847,4.88804220562844,-0.528673715253269
-0.305298450202021,4.96850627954712,-0.267521639043822
-0.15264922510101,4.97553615278504,-0.267521639043822
-0.154684837242804,5.04188605923127,-0.0386723457801443
-0.347549575006764,5.02513336243978,-0.270706420461011
-4.65646855641204,2.49258324960587,-0.0404922208756805
-3.17254682573081,4.69795434979811,-0.567801029807297
-3.33095393106253,4.55465518577867,-0.786186041271642
-3.2030241916888,4.7430856849171,-0.617847594934543
-3.32183621175354,4.7268219321982,-0.668804097609557
-1.32471125326897,5.8093187529777,-1.06735674353199
-1.33579037432308,5.85790454520021,-1.12468280904138
5.10431901591672,5.35480604222617,1.08919524467842
4.84102845978983,5.63506486886196,1.27118275423204
-5.24349267425721,5.7370617503648,0.178802728136433
-5.28476196886001,5.7822157166691,-0.0600558781526947
-3.47073483041296,8.98535179680835,-0.889918921717206
-3.57097378839215,9.02316942110959,-0.746148789169846
-3.58253800284922,9.05238998458934,-1.05097786767216
-1.35544584345982,9.72846479937911,-0.755248164647527
-1.72225507578867,9.61436647095099,-1.28392187990079
-1.66323302479095,9.72015939687524,-0.987737208102277
-3.31379034879417,10.2856023354475,-1.08237071307016
-3.62433657109007,10.1147437653607,-1.58192642679485
-3.41245791584527,10.3063305453918,-1.17199956152532
-3.51468690431041,10.3342595496315,-1.1783691243597
-3.5078526739746,10.3141648123092,-1.77710803079111
-3.78835951478791,10.0522804786719,-2.53872575827301
-3.6730061342343,11.4005644582013,-1.29302125537848
-3.93534859625897,11.5711341918228,0.281170702260345
2.37591547846245,12.6926063495876,-0.793465541653788
-3.38016353403799,13.3573014647293,-1.16608496746483
-3.88476107138665,13.1327985943212,-1.90813903766971
-3.39677994505594,13.4229640899229,-1.06462693088868
-3.9055223798267,13.2029841417172,-1.80986578251076
-3.41129609866729,13.4803271843242,-1.06917661862752
