x,y,z
5.96108727757336,2.28951284739322,0.903060340528043
3.16053205343905,6.25120348073275,0.656771156747667
-2.72556659160746,6.16184534888146,-2.02504439997197
0.255132631762037,8.19513337850684,-0.383116508102806
3.95695347951754,7.18674936180059,-0.255411005401871
3.38050737084699,7.46977065691818,0.383116508102806
3.12878481617292,7.58833233221723,-0
3.38255700668435,7.47429965447852,0.255411005401871
0.510682880886962,8.1899078407856,0.191558254051404
0.510682880886962,8.1899078407856,0.191558254051404
0.54689511983163,8.77064964899002,0.342068310806077
0.273646368104716,8.78981441799171,0.0684136621612151
0.273124187962742,8.77304143257811,-0.547309297289724
0.273447559915815,8.78342848604123,-0.342068310806077
0.205141597440426,8.78768628963033,-0.273654648644862
0.272825350583162,8.763442455892,-0.684136621612154
0.583513877163878,9.35791086141665,0.291898291887853
0.291181985149444,9.35307721806349,-0.656771156747668
6.12912215956826,7.09991191126743,-0.145949145943926
3.98845318123765,8.24095892122995,2.04328804321497
0.291889459311697,9.37580204585783,0.0729745729719628
-3.64475188231481,8.63251192211261,0.437847437831778
-4.66811101731102,8.1314035482887,0.291898291887853
0.218758047932652,9.37097654766157,-0.364872864859815
0.290827602687089,9.34169407383005,-0.802720302691594
0.600757120943521,9.63444368191418,2.48113548104674
0.303731789478019,9.75619037390142,2.01592257835048
-4.88340504848157,8.68548771370414,0.232606451348133
5.33990046467845,8.224639449371,-1.78331612700235
0.307417860040415,9.87459090813648,-1.31810322430608
0.653403988994915,10.4787504201742,-1.06725312971496
0.326142203522599,10.4760368745019,-1.23144591890188
-4.58611626610374,9.4758529283319,-0.738867551341126
-5.1681588824089,9.19194292302064,0.410481972967292
1.87698523694551,10.3211481180769,-1.14934952430842
-4.04967436576403,9.59156161294828,-1.72402428646263
-5.74239875823211,8.84457672448747,0.410481972967292
2.3295300911124,10.8434449663417,1.03988766485047
1.98822699234855,10.9328431979477,0.779915748637856
2.18685112938889,11.5070491260591,0.547309297289723
-4.7363091893792,10.7076469308455,-0.638527513504676
-5.92631281494563,10.1113663335103,-0.364872864859816
-6.9621103597388,9.30689871864931,1.55070967565421
2.38023490192365,12.0051502557984,1.34090777835982
-5.84093545014462,10.8345786636757,-0.287337381077105
-3.10111481829527,12.4797463482191,1.00340037836449
3.60454272566112,13.1426493591427,3.50277950265423
-3.93955365255656,13.5042032202293,0.328385578373835
4.66346148090906,13.8576143559412,-1.02620493241823
4.73975770520746,14.475775646673,-0.5929184053972
4.14024385134366,14.6316194428665,-1.06725312971496
5.90449804935,14.6688061678805,-0.738867551341126
4.9244420656957,15.0398233331064,-0.369433775670564
4.30679906867408,15.2202254872693,-0.615722959450938
3.22873399477256,34.4358469757269,0.538187475668226
2.15268476242376,34.5229700746841,-0.269093737834113
14.9125806627657,43.1369864232844,-2.84600834590656
6.74924059486537,45.1611646569286,2.49025730266824
6.83576932044057,45.740153947402,2.52218367834347
6.92502857639815,46.3374140241167,2.18923718915889
11.479608984539,46.1971312569903,-6.73190435666359
6.69186040997964,47.3189072394209,-5.23592561073835
6.55672752845591,49.143624830154,5.0398064458762
6.60235575743352,49.4856150313342,7.06028993503742
6.25453937085031,57.0869183916108,-1.7878770378131
6.31836120116511,57.6694379670354,-1.80612068105609
6.52131301204063,64.15341396267,-1.00340037836449
6.57960175999897,64.7268294957434,-1.51878329997899
7.78791393352617,71.0824540071054,-1.66929335673366
7.85293776694683,71.6759445988019,-1.12198405944393
5.83513877163877,74.7813756236118,2.33518633510282
13.013202813082,82.6215697852702,-15.2106375538436
4.57847742535276,83.9534471186493,-12.5653092836099
5.28571758100516,84.7679479399554,-10.6542876539066
-3.32785258070024,85.4920372641347,-2.66357191347666
-2.68149094481111,86.132361016374,-1.34090777835982
-2.69973237980983,86.7182954450568,-1.35002959998131
-3.39623311318038,87.2487229613429,-2.71830284320563
4.78663727360993,87.7703790786311,-2.73654648644862
4.8195696883707,88.3742457103192,-2.06609259726871
4.85045910392472,88.9406507996795,-2.7730337729346
1.68061352554998,108.005446529944,-18.763587075416
5.92906674537663,108.718585946193,-17.1490246484113
2.5308435815787,108.414186691204,-19.721378345673
5.79708827021527,124.063901403487,-4.83456545939255
-6.98997193214028,128.171919275231,-2.99651840266124
-4.04015004394854,129.773946400631,-9.11269979987389
15.1222462034586,128.70882911232,-17.2904128835445
-7.07723177505299,129.771963116659,-14.2391635511543
5.96108727757336,2.28951284739322,0.903060340528043
-2.72556659160746,6.16184534888146,-2.02504439997197
0.446955734571035,8.19562294200792,0.0638527513504675
0.191552457673301,8.20556594588039,-0.0638527513504675
0.546712782347223,8.7677254718752,0.410481972967292
0.205141597440426,8.78768628963033,0.273654648644862
0.205234776078537,8.79167779915756,-0.0684136621612151
0.341560758849462,8.77464503472085,0.478895635128507
0.341560758849462,8.77464503472085,0.478895635128507
0.341695488967014,8.77810623137876,0.410481972967292
0.583513877163878,9.35791086141665,0.291898291887853
0.509831817530451,9.3485529262274,-0.583796583775705
0.509831817530451,9.3485529262274,-0.583796583775705
0.218897219984581,9.3769382850561,-0.145949145943926
-4.66683835589657,8.1291866936546,0.364872864859815
0.364331476106093,9.3596213703689,0.510822010803741
0.655159466586249,9.33464549240496,0.656771156747668
0.364331476106093,9.3596213703689,0.510822010803741
0.655796656990967,9.34372411653016,0.510822010803741
0.36459674655442,9.36643612868632,0.364872864859815
0.618008655710064,9.91110946637264,-0.852890321609818
1.23209276886315,9.82185068265372,-1.16303225674066
-4.95686255994815,8.63438115736147,0.465212902696264
0.69610693324789,9.91806083568027,0.697819354044397
0.387254887495949,9.9485203955626,0.465212902696264
-5.24127573268999,9.12980174042747,0.738867551341126
3.82432294443768,9.50093496965586,-2.54498823239721
3.41183845558681,9.61196509197207,-2.70918102158413
-4.75928506061787,9.41337054448182,0.328385578373834
-5.74657373019902,8.85100711384889,-0.0820963945934582
0.409872910619354,10.529574041665,0.574674762154209
3.20593220102417,10.6667865970546,0.173314610808412
2.09382850956555,10.5606072101934,-2.8596910783388
-4.8475200034787,10.0159664419358,-0.519943832425237
6.02457125951466,9.27918540323105,-1.29985958106309
4.76600757782379,10.0680702132302,-0.0866573054042058
-4.93812107143374,9.98177090628866,0.259971916212619
-6.06582782632119,9.34272973128493,-0.0866573054042058
2.73356391173611,11.3895621422467,0.547309297289723
-4.7363091893792,10.7076469308455,-0.638527513504676
-5.92756915315223,10.1135098747378,-0.273654648644862
-6.93826959565351,9.27502855784288,1.82436432429908
2.38023490192365,12.0051502557984,1.34090777835982
-4.96224597084845,11.2184352235713,-1.05357039728272
-4.28215765286355,12.7245587012242,-1.25881138376636
-3.94014995972245,13.5062472723885,0.218923718915888
4.73975770520746,14.475775646673,-0.5929184053972
4.14024385134366,14.6316194428665,-1.06725312971496
6.02238834457846,14.6062726832817,-0.985156735121502
4.9244420656957,15.0398233331064,-0.369433775670564
4.30679906867408,15.2202254872693,-0.615722959450938
3.22873399477256,34.4358469757269,0.538187475668226
2.15274990267291,34.5240147398907,-0
14.9125806627657,43.1369864232844,-2.84600834590656
6.74924059486537,45.1611646569286,2.49025730266824
6.82912749545805,45.6957115323715,3.24280758644161
6.90715556381836,46.2178204116672,4.01360151345797
11.5036764477013,46.293985405614,-5.98391498370097
6.69186040997964,47.3189072394209,-5.23592561073835
6.54549283458548,49.0594191683732,5.81516128370331
6.58685074600352,49.3694027194154,7.84476659448603
